x,y,d,t
37.49930056,127.13139898,2021/05/31,01:15:33
37.49931393,127.13140129,2021/05/31,01:46:14
37.49911284,127.13164242,2021/05/31,01:53:25
37.49914668,127.13161748,2021/05/31,01:53:30
37.49915518,127.13161122,2021/05/31,01:53:31
37.49918759,127.13158527,2021/05/31,01:53:35
37.49919641,127.13157806,2021/05/31,01:53:37
37.49912185,127.13165699,2021/05/31,01:55:19
37.49913545,127.13163123,2021/05/31,01:55:23
37.4991529,127.13159634,2021/05/31,01:55:28
37.49906467,127.13152966,2021/05/31,01:58:57
37.4987747,127.13166873,2021/05/31,01:58:58
