x,y,d,t
37.56213620,127.05059830,2024/09/01,16:04:39
37.56208280,127.05060040,2024/09/01,16:04:44
37.56202560,127.05058870,2024/09/01,16:04:48
37.56198900,127.05061440,2024/09/01,16:04:53
37.56195910,127.05065340,2024/09/01,16:04:58
37.56203420,127.05065440,2024/09/01,16:05:03
37.56212800,127.05065810,2024/09/01,16:05:07
37.56192340,127.05085700,2024/09/01,16:05:12
37.56179440,127.05111220,2024/09/01,16:05:17
37.56170690,127.05123310,2024/09/01,16:05:22
37.56169170,127.05137290,2024/09/01,16:05:27
37.56159180,127.05147840,2024/09/01,16:05:32
37.56147980,127.05156830,2024/09/01,16:05:37
37.56136760,127.05162170,2024/09/01,16:05:42
37.56123590,127.05164920,2024/09/01,16:05:47
37.56098790,127.05146480,2024/09/01,16:05:52
37.56084080,127.05141800,2024/09/01,16:05:57
37.56068080,127.05148480,2024/09/01,16:06:01
37.56055420,127.05151820,2024/09/01,16:06:06
37.56039500,127.05152790,2024/09/01,16:06:10
37.56026820,127.05151000,2024/09/01,16:06:15
37.56016430,127.05153430,2024/09/01,16:06:20
37.56003820,127.05158540,2024/09/01,16:06:24
37.55993730,127.05157740,2024/09/01,16:06:29
37.55979360,127.05164170,2024/09/01,16:06:34
37.55969630,127.05169010,2024/09/01,16:06:39
37.55956850,127.05184390,2024/09/01,16:06:44
37.55948640,127.05188970,2024/09/01,16:06:48
37.55939690,127.05199560,2024/09/01,16:06:53
37.55929740,127.05206180,2024/09/01,16:06:58
37.55922640,127.05218070,2024/09/01,16:07:03
37.55913220,127.05226610,2024/09/01,16:07:08
37.55894620,127.05223320,2024/09/01,16:07:12
37.55883470,127.05228400,2024/09/01,16:07:17
37.55870960,127.05235060,2024/09/01,16:07:22
37.55857470,127.05237400,2024/09/01,16:07:27
37.55847630,127.05241910,2024/09/01,16:07:31
37.55843320,127.05168110,2024/09/01,16:07:36
37.55836390,127.05154030,2024/09/01,16:07:41
37.55825140,127.05174940,2024/09/01,16:07:46
37.55814030,127.05195630,2024/09/01,16:07:51
37.55803380,127.05209120,2024/09/01,16:07:56
37.55792840,127.05219870,2024/09/01,16:08:00
37.55780470,127.05233820,2024/09/01,16:08:05
37.55770980,127.05230080,2024/09/01,16:08:10
37.55757880,127.05223410,2024/09/01,16:08:14
37.55749180,127.05221310,2024/09/01,16:08:19
37.55740530,127.05219120,2024/09/01,16:08:24
37.55730820,127.05216590,2024/09/01,16:08:29
37.55721580,127.05207000,2024/09/01,16:08:34
37.55672410,127.05241140,2024/09/01,16:08:39
37.55647330,127.05261390,2024/09/01,16:08:44
37.55622450,127.05272360,2024/09/01,16:08:48
37.55611250,127.05261590,2024/09/01,16:08:54
37.55611260,127.05249220,2024/09/01,16:08:58
37.55611140,127.05236120,2024/09/01,16:09:03
37.55615940,127.05220830,2024/09/01,16:09:08
37.55609830,127.05208530,2024/09/01,16:09:12
37.55610500,127.05193370,2024/09/01,16:09:17
37.55609840,127.05180450,2024/09/01,16:09:22
37.55611640,127.05167180,2024/09/01,16:09:27
37.55610240,127.05155530,2024/09/01,16:09:31
37.55620440,127.05156270,2024/09/01,16:09:36
37.55632430,127.05158760,2024/09/01,16:09:42
37.55642850,127.05160910,2024/09/01,16:09:46
37.55653420,127.05158660,2024/09/01,16:09:51
37.55664100,127.05158050,2024/09/01,16:09:56
37.55674660,127.05166890,2024/09/01,16:10:01
37.55686020,127.05169260,2024/09/01,16:10:05
37.55700740,127.05168350,2024/09/01,16:10:10
37.55712760,127.05167170,2024/09/01,16:10:16
37.55723520,127.05172410,2024/09/01,16:10:20
37.55735010,127.05172280,2024/09/01,16:10:26
37.55747060,127.05169430,2024/09/01,16:10:30
37.55756310,127.05167670,2024/09/01,16:10:35
37.55763870,127.05157250,2024/09/01,16:10:40
37.55773690,127.05153660,2024/09/01,16:10:45
37.55779980,127.05147800,2024/09/01,16:10:50
37.55790050,127.05145140,2024/09/01,16:10:55
37.55796800,127.05144950,2024/09/01,16:11:00
37.55806080,127.05141500,2024/09/01,16:11:05
37.55823070,127.05139930,2024/09/01,16:11:10
37.55834860,127.05138990,2024/09/01,16:11:15
37.55848890,127.05137100,2024/09/01,16:11:20
37.55859490,127.05138740,2024/09/01,16:11:25
37.55862050,127.05121350,2024/09/01,16:11:30
37.55872320,127.05115510,2024/09/01,16:11:34
37.55883350,127.05108920,2024/09/01,16:11:39
37.55893100,127.05103740,2024/09/01,16:11:44
37.55905460,127.05099340,2024/09/01,16:11:49
37.55915090,127.05098690,2024/09/01,16:11:53
37.55931320,127.05109430,2024/09/01,16:11:58
37.55943440,127.05107840,2024/09/01,16:12:03
37.55956080,127.05108970,2024/09/01,16:12:08
37.55968730,127.05099810,2024/09/01,16:12:13
37.55976030,127.05073540,2024/09/01,16:12:18
37.55985710,127.05066800,2024/09/01,16:12:23
37.55994860,127.05060830,2024/09/01,16:12:27
37.55996560,127.05033020,2024/09/01,16:12:32
37.56004020,127.05023360,2024/09/01,16:12:37
37.56013270,127.05014790,2024/09/01,16:12:41
37.56023560,127.05007580,2024/09/01,16:12:47
37.56033150,127.05001850,2024/09/01,16:12:51
37.56051180,127.05009090,2024/09/01,16:12:56
37.56069260,127.05014740,2024/09/01,16:13:01
37.56079260,127.05012620,2024/09/01,16:13:06
37.56088140,127.04996930,2024/09/01,16:13:11
37.56098920,127.04993680,2024/09/01,16:13:16
37.56107120,127.04983780,2024/09/01,16:13:20
37.56117880,127.04979400,2024/09/01,16:13:25
37.56132790,127.04983270,2024/09/01,16:13:30
37.56143940,127.04986140,2024/09/01,16:13:35
37.56152940,127.04981020,2024/09/01,16:13:40
37.56157610,127.04991690,2024/09/01,16:13:44
37.56165580,127.05006690,2024/09/01,16:13:49
37.56172240,127.05023800,2024/09/01,16:13:53
37.56186480,127.05042340,2024/09/01,16:13:58
37.56191280,127.05059750,2024/09/01,16:14:03
37.56185580,127.05070810,2024/09/01,16:14:07
37.56185580,127.05086310,2024/09/01,16:14:12
37.56180250,127.05098800,2024/09/01,16:14:17
37.56162820,127.05104580,2024/09/01,16:14:22
37.56154690,127.05115040,2024/09/01,16:14:26
37.56143080,127.05121750,2024/09/01,16:14:31
37.56137890,127.05134010,2024/09/01,16:14:36
37.56128230,127.05141800,2024/09/01,16:14:41
37.56120520,127.05149170,2024/09/01,16:14:45
37.56112530,127.05156970,2024/09/01,16:14:50
37.56103320,127.05163150,2024/09/01,16:14:54
37.56094190,127.05169770,2024/09/01,16:14:59
37.56071600,127.05157180,2024/09/01,16:15:03
37.56061140,127.05157730,2024/09/01,16:15:08
37.56049280,127.05155730,2024/09/01,16:15:13
37.56037730,127.05155570,2024/09/01,16:15:17
37.56020700,127.05154580,2024/09/01,16:15:22
37.56016360,127.05158670,2024/09/01,16:15:27
37.56003120,127.05159220,2024/09/01,16:15:31
37.55995970,127.05165090,2024/09/01,16:15:36
37.55986030,127.05184590,2024/09/01,16:15:41
37.55976080,127.05192090,2024/09/01,16:15:46
37.55963630,127.05199400,2024/09/01,16:15:51
37.55954330,127.05202790,2024/09/01,16:15:56
37.55948130,127.05208920,2024/09/01,16:16:01
37.55940830,127.05213840,2024/09/01,16:16:05
37.55932170,127.05215670,2024/09/01,16:16:10
37.55923860,127.05214690,2024/09/01,16:16:15
37.55913630,127.05212470,2024/09/01,16:16:20
37.55902520,127.05212290,2024/09/01,16:16:25
37.55893580,127.05214870,2024/09/01,16:16:29
37.55880950,127.05199850,2024/09/01,16:16:34
37.55870970,127.05198640,2024/09/01,16:16:38
37.55859090,127.05200510,2024/09/01,16:16:43
37.55849110,127.05201270,2024/09/01,16:16:47
37.55843170,127.05249250,2024/09/01,16:16:52
37.55834070,127.05252670,2024/09/01,16:16:57
37.55821260,127.05259530,2024/09/01,16:17:01
37.55812900,127.05264220,2024/09/01,16:17:06
37.55803680,127.05265210,2024/09/01,16:17:11
37.55792250,127.05260170,2024/09/01,16:17:16
37.55779800,127.05263190,2024/09/01,16:17:20
37.55769150,127.05267390,2024/09/01,16:17:25
37.55755900,127.05271060,2024/09/01,16:17:30
37.55743080,127.05273340,2024/09/01,16:17:35
37.55732120,127.05273940,2024/09/01,16:17:40
37.55721430,127.05274720,2024/09/01,16:17:44
37.55710900,127.05274620,2024/09/01,16:17:49
37.55699580,127.05273940,2024/09/01,16:17:53
37.55689180,127.05273080,2024/09/01,16:17:58
37.55674540,127.05274750,2024/09/01,16:18:03
37.55664950,127.05275380,2024/09/01,16:18:07
37.55650440,127.05274360,2024/09/01,16:18:12
37.55641070,127.05274720,2024/09/01,16:18:17
37.55626680,127.05275880,2024/09/01,16:18:22
37.55617370,127.05277560,2024/09/01,16:18:26
37.55607560,127.05268050,2024/09/01,16:18:31
37.55608590,127.05257490,2024/09/01,16:18:36
37.55601940,127.05251900,2024/09/01,16:18:41
37.55599710,127.05239580,2024/09/01,16:18:45
37.55601620,127.05223860,2024/09/01,16:18:50
37.55603260,127.05208340,2024/09/01,16:18:55
37.55608220,127.05192520,2024/09/01,16:19:00
37.55612410,127.05177450,2024/09/01,16:19:05
37.55612490,127.05163690,2024/09/01,16:19:10
37.55616070,127.05149860,2024/09/01,16:19:15
37.55627500,127.05150810,2024/09/01,16:19:20
37.55637570,127.05156400,2024/09/01,16:19:24
37.55646320,127.05162940,2024/09/01,16:19:29
37.55657130,127.05169670,2024/09/01,16:19:33
37.55665820,127.05174240,2024/09/01,16:19:38
37.55676950,127.05178760,2024/09/01,16:19:43
37.55684670,127.05182620,2024/09/01,16:19:48
37.55690420,127.05191270,2024/09/01,16:19:53
37.55697700,127.05195560,2024/09/01,16:19:58
37.55702200,127.05204250,2024/09/01,16:20:02
37.55709160,127.05210760,2024/09/01,16:20:07
37.55724250,127.05190320,2024/09/01,16:20:12
37.55738330,127.05184550,2024/09/01,16:20:17
37.55752220,127.05173270,2024/09/01,16:20:22
37.55761060,127.05170690,2024/09/01,16:20:26
37.55772230,127.05158120,2024/09/01,16:20:31
37.55783880,127.05154470,2024/09/01,16:20:36
37.55795430,127.05152670,2024/09/01,16:20:41
37.55808170,127.05153590,2024/09/01,16:20:46
37.55818940,127.05150110,2024/09/01,16:20:51
37.55830130,127.05146370,2024/09/01,16:20:56
37.55839730,127.05127780,2024/09/01,16:21:01
37.55852370,127.05125880,2024/09/01,16:21:06
37.55863810,127.05124860,2024/09/01,16:21:11
37.55875680,127.05124120,2024/09/01,16:21:16
37.55885840,127.05124500,2024/09/01,16:21:20
37.55864590,127.05132950,2024/09/01,16:21:25
37.55858980,127.05133130,2024/09/01,16:21:30
37.55864840,127.05118660,2024/09/01,16:21:35
37.55863980,127.05121240,2024/09/01,16:21:39
37.55843650,127.05134940,2024/09/01,16:21:44
37.55840060,127.05147960,2024/09/01,16:21:49
37.55838520,127.05161890,2024/09/01,16:21:54
37.55885630,127.05117130,2024/09/01,16:21:59
37.55941870,127.05054980,2024/09/01,16:22:04
37.55953870,127.05051110,2024/09/01,16:22:09
37.55965770,127.05050740,2024/09/01,16:22:13
37.55975620,127.05049180,2024/09/01,16:22:18
37.55989760,127.05050020,2024/09/01,16:22:23
37.56000680,127.05049720,2024/09/01,16:22:28
37.56014630,127.05045080,2024/09/01,16:22:32
37.56025200,127.05043990,2024/09/01,16:22:37
37.56036240,127.05042450,2024/09/01,16:22:42
37.56047130,127.05043980,2024/09/01,16:22:46
37.56057410,127.05021880,2024/09/01,16:22:51
37.56068730,127.05016250,2024/09/01,16:22:56
37.56079500,127.05006770,2024/09/01,16:23:00
37.56085670,127.04990860,2024/09/01,16:23:05
37.56094910,127.04984640,2024/09/01,16:23:10
37.56094460,127.04962260,2024/09/01,16:23:14
37.56101660,127.04952160,2024/09/01,16:23:19
37.56113900,127.04948890,2024/09/01,16:23:24
37.56126280,127.04947900,2024/09/01,16:23:29
37.56145420,127.04969360,2024/09/01,16:23:33
37.56155930,127.04976450,2024/09/01,16:23:38
37.56164900,127.04994410,2024/09/01,16:23:43
37.56166290,127.05005110,2024/09/01,16:23:48
37.56163860,127.05017440,2024/09/01,16:23:52
37.56171670,127.05018590,2024/09/01,16:23:57
37.56184380,127.05018790,2024/09/01,16:24:02
37.56193050,127.05027350,2024/09/01,16:24:07
37.56203000,127.05036480,2024/09/01,16:24:11
37.56199490,127.05048190,2024/09/01,16:24:16
37.56190500,127.05052360,2024/09/01,16:24:21
37.56204100,127.05072270,2024/09/01,16:24:26
37.56194060,127.05079370,2024/09/01,16:24:31
37.56185370,127.05086540,2024/09/01,16:24:36
37.56152170,127.05087170,2024/09/01,16:24:41
37.56139690,127.05092730,2024/09/01,16:24:45
37.56131630,127.05101450,2024/09/01,16:24:50
37.56123730,127.05113680,2024/09/01,16:24:55
37.56114400,127.05119150,2024/09/01,16:24:59
37.56102440,127.05121990,2024/09/01,16:25:04
37.56092650,127.05125020,2024/09/01,16:25:09
37.56082480,127.05127770,2024/09/01,16:25:13
37.56072650,127.05130690,2024/09/01,16:25:18
37.56060090,127.05132880,2024/09/01,16:25:23
37.56050970,127.05134760,2024/09/01,16:25:27
37.56041750,127.05133240,2024/09/01,16:25:32
37.56029960,127.05133520,2024/09/01,16:25:37
37.56021320,127.05133620,2024/09/01,16:25:42
37.56011660,127.05133260,2024/09/01,16:25:46
37.56004350,127.05154700,2024/09/01,16:25:51
37.55993390,127.05163510,2024/09/01,16:25:55
37.55984210,127.05171850,2024/09/01,16:26:00
37.55974400,127.05178470,2024/09/01,16:26:05
37.55964890,127.05182800,2024/09/01,16:26:10
37.55954180,127.05190240,2024/09/01,16:26:15
37.55944310,127.05196280,2024/09/01,16:26:19
37.55932860,127.05203060,2024/09/01,16:26:24
37.55922250,127.05207890,2024/09/01,16:26:29
37.55909830,127.05215350,2024/09/01,16:26:34
37.55899820,127.05217220,2024/09/01,16:26:38
37.55888110,127.05220490,2024/09/01,16:26:43
37.55879500,127.05225030,2024/09/01,16:26:48
37.55869100,127.05232870,2024/09/01,16:26:52
37.55861610,127.05238510,2024/09/01,16:26:57
37.55857770,127.05245570,2024/09/01,16:27:02
37.55848230,127.05250430,2024/09/01,16:27:07
37.55844560,127.05262190,2024/09/01,16:27:11
37.55837320,127.05273380,2024/09/01,16:27:16
37.55823750,127.05273400,2024/09/01,16:27:21
37.55811670,127.05277720,2024/09/01,16:27:25
37.55800850,127.05277770,2024/09/01,16:27:30
37.55789700,127.05279180,2024/09/01,16:27:35
37.55780190,127.05268620,2024/09/01,16:27:39
37.55769050,127.05266400,2024/09/01,16:27:44
37.55758640,127.05270580,2024/09/01,16:27:49
37.55745440,127.05275360,2024/09/01,16:27:53
37.55736270,127.05277200,2024/09/01,16:27:58
37.55719920,127.05272560,2024/09/01,16:28:03
37.55712080,127.05271190,2024/09/01,16:28:07
37.55700780,127.05261000,2024/09/01,16:28:12
37.55689050,127.05257010,2024/09/01,16:28:17
37.55677420,127.05259310,2024/09/01,16:28:22
37.55666350,127.05258610,2024/09/01,16:28:27
37.55655910,127.05260360,2024/09/01,16:28:31
37.55644010,127.05259570,2024/09/01,16:28:36
37.55635770,127.05266660,2024/09/01,16:28:41
37.55624270,127.05269380,2024/09/01,16:28:46
37.55616640,127.05273390,2024/09/01,16:28:51
37.55606470,127.05276560,2024/09/01,16:28:55
37.55595990,127.05274970,2024/09/01,16:29:00
37.55592280,127.05260850,2024/09/01,16:29:05
37.55596070,127.05245320,2024/09/01,16:29:09
37.55602800,127.05227350,2024/09/01,16:29:14
37.55604710,127.05220160,2024/09/01,16:29:19
37.55608070,127.05208760,2024/09/01,16:29:24
37.55606840,127.05195480,2024/09/01,16:29:29
37.55605000,127.05178350,2024/09/01,16:29:34
37.55609970,127.05168490,2024/09/01,16:29:39
37.55615860,127.05157710,2024/09/01,16:29:43
37.55624710,127.05153010,2024/09/01,16:29:48
37.55631490,127.05158500,2024/09/01,16:29:53
37.55640450,127.05167030,2024/09/01,16:29:57
37.55648910,127.05173180,2024/09/01,16:30:02
37.55657420,127.05182190,2024/09/01,16:30:07
37.55670270,127.05178050,2024/09/01,16:30:12
37.55680320,127.05185980,2024/09/01,16:30:17
37.55683370,127.05189690,2024/09/01,16:30:22
37.55656150,127.05130570,2024/09/01,16:30:26
37.55652850,127.05183110,2024/09/01,16:30:31
37.55645370,127.05194540,2024/09/01,16:30:36
37.55643010,127.05203690,2024/09/01,16:30:40
37.55639610,127.05218960,2024/09/01,16:30:45
37.55729500,127.05167530,2024/09/01,16:30:50
37.55742070,127.05168460,2024/09/01,16:30:54
37.55750360,127.05171180,2024/09/01,16:30:59
37.55774870,127.05154150,2024/09/01,16:31:04
37.55792850,127.05146160,2024/09/01,16:31:09
37.55813960,127.05141850,2024/09/01,16:31:14
37.55822760,127.05145140,2024/09/01,16:31:18
37.55828940,127.05161880,2024/09/01,16:31:23
37.55842740,127.05145100,2024/09/01,16:31:28
37.55856510,127.05141930,2024/09/01,16:31:33
37.55863730,127.05138230,2024/09/01,16:31:38
37.55865390,127.05133910,2024/09/01,16:31:43
37.55860430,127.05143910,2024/09/01,16:31:47
37.55852610,127.05150200,2024/09/01,16:31:52
37.55844190,127.05161390,2024/09/01,16:31:57
37.55841760,127.05171640,2024/09/01,16:32:02
37.55839910,127.05160530,2024/09/01,16:32:07
37.55889030,127.05130670,2024/09/01,16:32:12
37.55917570,127.05118460,2024/09/01,16:32:16
37.55927900,127.05121780,2024/09/01,16:32:21
37.55940440,127.05124100,2024/09/01,16:32:26
37.55957260,127.05107660,2024/09/01,16:32:31
37.55969130,127.05087130,2024/09/01,16:32:36
37.55979680,127.05083130,2024/09/01,16:32:40
37.55987810,127.05066370,2024/09/01,16:32:45
37.55995430,127.05056830,2024/09/01,16:32:50
37.56002350,127.05042580,2024/09/01,16:32:54
37.56011370,127.05036200,2024/09/01,16:32:59
37.56026110,127.05033180,2024/09/01,16:33:04
37.56035600,127.05029250,2024/09/01,16:33:09
37.56046320,127.05025650,2024/09/01,16:33:13
37.56057340,127.05020450,2024/09/01,16:33:18
37.56069500,127.05017340,2024/09/01,16:33:23
37.56071740,127.04987560,2024/09/01,16:33:28
37.56081380,127.04981780,2024/09/01,16:33:33
37.56088320,127.04971620,2024/09/01,16:33:37
37.56097830,127.04966560,2024/09/01,16:33:42
37.56106500,127.04967770,2024/09/01,16:33:48
37.56131570,127.04968220,2024/09/01,16:33:53
37.56145960,127.04974350,2024/09/01,16:33:58
37.56154350,127.05006280,2024/09/01,16:34:02
37.56161250,127.05023280,2024/09/01,16:34:07
37.56170340,127.05021120,2024/09/01,16:34:12
37.56176090,127.05022370,2024/09/01,16:34:17
37.56190490,127.05003950,2024/09/01,16:34:22
37.56191740,127.05019920,2024/09/01,16:34:27
37.56198520,127.05035520,2024/09/01,16:34:31
37.56207370,127.05042030,2024/09/01,16:34:36
37.56216730,127.05044530,2024/09/01,16:34:41
37.56229130,127.05043700,2024/09/01,16:34:46
37.56238730,127.05041000,2024/09/01,16:34:50
37.56250640,127.05041910,2024/09/01,16:34:55
37.56259750,127.05043840,2024/09/01,16:35:00
37.56272550,127.05047270,2024/09/01,16:35:04
37.56282240,127.05036720,2024/09/01,16:35:09
37.56293030,127.05026720,2024/09/01,16:35:13
37.56303610,127.05024150,2024/09/01,16:35:18
37.56312400,127.05005360,2024/09/01,16:35:22
37.56323340,127.04998210,2024/09/01,16:35:27
37.56334850,127.04999430,2024/09/01,16:35:32
37.56346080,127.04995370,2024/09/01,16:35:36
37.56355680,127.04987240,2024/09/01,16:35:41
37.56362810,127.04978230,2024/09/01,16:35:46
37.56373620,127.04978160,2024/09/01,16:35:51
37.56385360,127.04973930,2024/09/01,16:35:55
37.56393770,127.04966300,2024/09/01,16:36:00
37.56405080,127.04959220,2024/09/01,16:36:05
37.56417070,127.04959710,2024/09/01,16:36:09
37.56429750,127.04956630,2024/09/01,16:36:14
37.56439720,127.04958040,2024/09/01,16:36:19
37.56451720,127.04958460,2024/09/01,16:36:24
37.56458980,127.04943120,2024/09/01,16:36:29
37.56467870,127.04936290,2024/09/01,16:36:33
37.56480710,127.04931810,2024/09/01,16:36:38
37.56491280,127.04928710,2024/09/01,16:36:43
37.56501230,127.04927440,2024/09/01,16:36:48
37.56510900,127.04928300,2024/09/01,16:36:52
37.56521540,127.04922750,2024/09/01,16:36:57
37.56531070,127.04914860,2024/09/01,16:37:02
37.56542530,127.04906560,2024/09/01,16:37:07
37.56551390,127.04901950,2024/09/01,16:37:11
37.56562920,127.04901070,2024/09/01,16:37:16
37.56563650,127.04874760,2024/09/01,16:37:21
37.56572230,127.04864930,2024/09/01,16:37:25
37.56585230,127.04868450,2024/09/01,16:37:30
37.56598270,127.04864390,2024/09/01,16:37:35
37.56605750,127.04859660,2024/09/01,16:37:40
37.56614790,127.04856610,2024/09/01,16:37:44
37.56622830,127.04850210,2024/09/01,16:37:49
37.56633720,127.04846890,2024/09/01,16:37:54
37.56642550,127.04839240,2024/09/01,16:37:59
37.56651990,127.04833130,2024/09/01,16:38:04
37.56660810,127.04826000,2024/09/01,16:38:08
37.56670800,127.04821140,2024/09/01,16:38:13
37.56679300,127.04816910,2024/09/01,16:38:18
37.56688740,127.04813300,2024/09/01,16:38:23
37.56698920,127.04811070,2024/09/01,16:38:27
37.56709680,127.04808650,2024/09/01,16:38:32
37.56719130,127.04798850,2024/09/01,16:38:37
37.56714250,127.04784130,2024/09/01,16:38:42
37.56706890,127.04773950,2024/09/01,16:38:47
37.56700280,127.04769200,2024/09/01,16:38:52
37.56693920,127.04764960,2024/09/01,16:38:57
37.56689560,127.04763400,2024/09/01,16:39:02
37.56686000,127.04759830,2024/09/01,16:39:07
37.56681120,127.04756460,2024/09/01,16:39:13
37.56678540,127.04750850,2024/09/01,16:39:17
37.56674510,127.04745210,2024/09/01,16:39:22
37.56671070,127.04737970,2024/09/01,16:39:26
37.56665100,127.04740030,2024/09/01,16:39:31
37.56655280,127.04746590,2024/09/01,16:39:36
37.56651500,127.04774020,2024/09/01,16:39:41
37.56643050,127.04782130,2024/09/01,16:39:46
37.56625640,127.04766130,2024/09/01,16:39:51
37.56614710,127.04771170,2024/09/01,16:39:55
37.56614640,127.04794050,2024/09/01,16:40:00
37.56608660,127.04807350,2024/09/01,16:40:05
37.56644950,127.04741410,2024/09/01,16:40:09
37.56663690,127.04699880,2024/09/01,16:40:14
37.56617810,127.04775530,2024/09/01,16:40:19
37.56611790,127.04791690,2024/09/01,16:40:24
37.56577910,127.04800540,2024/09/01,16:40:29
37.56567100,127.04807620,2024/09/01,16:40:33
37.56552690,127.04813280,2024/09/01,16:40:38
37.56540050,127.04817240,2024/09/01,16:40:43
37.56525040,127.04819080,2024/09/01,16:40:48
37.56514300,127.04820420,2024/09/01,16:40:53
37.56501110,127.04826950,2024/09/01,16:40:57
37.56490150,127.04834100,2024/09/01,16:41:02
37.56474710,127.04815490,2024/09/01,16:41:07
37.56463420,127.04809430,2024/09/01,16:41:12
37.56449100,127.04793590,2024/09/01,16:41:17
37.56439100,127.04790230,2024/09/01,16:41:21
37.56428050,127.04787670,2024/09/01,16:41:26
