x,y,d,t
37.49872559,127.13201463,2021/06/07,00:54:15
37.49901923,127.1317415,2021/06/07,00:54:34
37.49860843,127.13195133,2021/06/07,00:54:44
37.49929307,127.13137358,2021/06/07,00:55:08
37.49930026,127.13143957,2021/06/07,00:55:25
37.49926131,127.13152051,2021/06/07,00:55:36
37.49937851,127.13158616,2021/06/07,00:55:52
37.49948365,127.13160136,2021/06/07,00:56:03
37.499292,127.13161329,2021/06/07,00:56:36
37.49905837,127.13140945,2021/06/07,00:56:56
37.49929345,127.13137014,2021/06/07,00:57:13
37.49932287,127.13143156,2021/06/07,00:57:23
37.49937785,127.13136542,2021/06/07,00:57:48
37.49947093,127.13125371,2021/06/07,00:58:03
37.49920104,127.13147993,2021/06/07,00:58:25
37.49905215,127.13148991,2021/06/07,00:58:40
37.49932106,127.13140903,2021/06/07,00:59:32
37.49933204,127.13151975,2021/06/07,00:59:47
37.49931571,127.13142235,2021/06/07,01:00:08
37.49994099,127.13120598,2021/06/07,01:00:21
37.49935773,127.13143289,2021/06/07,01:00:33
37.49936259,127.13137259,2021/06/07,01:00:53
37.49882263,127.13132739,2021/06/07,01:08:56
37.49927797,127.13078326,2021/06/07,01:09:39
37.4991757,127.13134004,2021/06/07,01:10:56
37.49845884,127.13185823,2021/06/07,01:16:29
37.49938875,127.13110094,2021/06/07,01:17:01
37.49875279,127.13146312,2021/06/07,01:17:43
37.49930954,127.13136576,2021/06/07,01:22:48
37.49894904,127.13186051,2021/06/07,01:25:47
37.49833932,127.13222145,2021/06/07,01:26:25
37.49911849,127.13136632,2021/06/07,01:27:04
37.49847918,127.13126746,2021/06/07,01:35:42
37.49920933,127.13159833,2021/06/07,01:36:08
37.49867373,127.13119174,2021/06/07,01:37:44
37.49933487,127.13138711,2021/06/07,01:40:25
37.49871813,127.13172419,2021/06/07,01:42:03
37.49932459,127.1313932,2021/06/07,01:43:00
37.49884181,127.13156777,2021/06/07,01:47:02
37.49940547,127.13157871,2021/06/07,01:48:04
37.49894409,127.13173947,2021/06/07,01:50:42
37.49936386,127.1314689,2021/06/07,01:51:20
37.49978231,127.13097997,2021/06/07,02:08:50
37.49932042,127.13141714,2021/06/07,02:09:28
37.49857082,127.13110248,2021/06/07,02:15:06
37.50008131,127.13108305,2021/06/07,02:16:04
37.49922439,127.13110555,2021/06/07,02:16:24
37.49979153,127.13128215,2021/06/07,02:17:41
37.4988176,127.13127095,2021/06/07,02:18:42
37.49930165,127.13116798,2021/06/07,02:19:24
37.49940252,127.13178227,2021/06/07,07:00:45
37.50015155,127.13112001,2021/06/07,07:02:19
37.50176757,127.12856404,2021/06/07,07:03:15
37.50393036,127.1254603,2021/06/07,07:03:46
37.50572815,127.12191802,2021/06/07,07:04:43
37.50460468,127.12318894,2021/06/07,07:05:23
37.5032925,127.12247607,2021/06/07,07:05:45
37.50224883,127.12127865,2021/06/07,07:06:05
37.5010562,127.11976366,2021/06/07,07:06:55
37.49989046,127.11774211,2021/06/07,07:07:15
37.49865878,127.11536309,2021/06/07,07:08:01
37.49701421,127.11239249,2021/06/07,07:08:32
37.49590293,127.1090032,2021/06/07,07:09:10
37.49525621,127.10689446,2021/06/07,07:09:30
37.49375343,127.1019614,2021/06/07,07:10:10
37.4931051,127.09975149,2021/06/07,07:10:30
37.49388117,127.09740695,2021/06/07,07:11:10
37.49462727,127.09526319,2021/06/07,07:11:50
37.49675365,127.08876702,2021/06/07,07:12:30
37.49874972,127.08266829,2021/06/07,07:13:10
37.49946821,127.07943726,2021/06/07,07:13:31
37.49784648,127.07434483,2021/06/07,07:14:10
37.49767371,127.07375524,2021/06/07,07:14:47
37.49716647,127.07177568,2021/06/07,07:15:47
37.49684621,127.07105841,2021/06/07,07:17:35
37.49615787,127.06835646,2021/06/07,07:17:56
37.49507268,127.06496205,2021/06/07,07:18:35
37.49490077,127.06402971,2021/06/07,07:19:52
37.49390039,127.06166399,2021/06/07,07:20:13
37.49279871,127.05939059,2021/06/07,07:20:33
