x,y,d,t
37.49921174,127.13145582,2021/06/04,19:36:34
37.49920019,127.13152186,2021/06/04,19:36:40
37.49915066,127.13157214,2021/06/04,19:36:45
37.49904473,127.13151137,2021/06/04,19:36:55
37.49899253,127.13146841,2021/06/04,19:37:00
37.49901488,127.13133694,2021/06/04,19:37:10
37.49905553,127.13128265,2021/06/04,19:37:15
37.49902027,127.13124653,2021/06/04,19:37:27
37.49904206,127.13130149,2021/06/04,19:37:53
37.49898275,127.13140812,2021/06/04,19:38:03
37.49911339,127.131695,2021/06/04,19:38:13
37.49933436,127.13196988,2021/06/04,19:38:24
37.49937939,127.13195344,2021/06/04,19:39:04
37.4994223,127.13201961,2021/06/04,19:39:57
37.49964819,127.13202274,2021/06/04,19:40:07
37.49967282,127.13196405,2021/06/04,19:40:14
37.50018602,127.13096875,2021/06/04,19:40:24
37.50093322,127.1297974,2021/06/04,19:40:34
37.50113114,127.1294993,2021/06/04,19:40:39
37.50140012,127.12910604,2021/06/04,19:40:49
37.50147518,127.12898719,2021/06/04,19:41:03
37.50186109,127.12841082,2021/06/04,19:41:13
37.50214014,127.12799766,2021/06/04,19:41:18
37.50278403,127.12704246,2021/06/04,19:41:28
37.5030975,127.1265796,2021/06/04,19:41:33
37.50342297,127.12611418,2021/06/04,19:41:38
37.50406166,127.12516182,2021/06/04,19:41:48
37.50437777,127.12461694,2021/06/04,19:41:53
37.50472505,127.12396842,2021/06/04,19:41:58
37.50527936,127.1229132,2021/06/04,19:42:08
37.50554064,127.12235947,2021/06/04,19:42:13
37.50576123,127.12183515,2021/06/04,19:42:18
37.50589116,127.12152985,2021/06/04,19:44:04
37.50595153,127.12137354,2021/06/04,19:44:09
37.50613813,127.12090459,2021/06/04,19:44:19
37.50641674,127.12022065,2021/06/04,19:44:29
37.50665271,127.11961817,2021/06/04,19:44:34
37.50693033,127.11890453,2021/06/04,19:44:39
37.50754024,127.11738961,2021/06/04,19:44:49
37.5077742,127.11685798,2021/06/04,19:44:54
37.5080087,127.11638886,2021/06/04,19:45:04
37.50854772,127.11544366,2021/06/04,19:45:14
37.50891308,127.11481143,2021/06/04,19:45:19
37.50913308,127.11444881,2021/06/04,19:45:38
37.50916214,127.11437357,2021/06/04,19:45:56
37.50960774,127.11357695,2021/06/04,19:46:06
37.50974103,127.11331351,2021/06/04,19:46:11
37.50983948,127.11318959,2021/06/04,19:46:58
37.50987814,127.11312977,2021/06/04,19:47:28
37.51009057,127.11276964,2021/06/04,19:47:38
37.51027073,127.11244342,2021/06/04,19:47:43
37.51064005,127.11158876,2021/06/04,19:47:53
37.51083613,127.11111403,2021/06/04,19:47:58
37.51104476,127.11060303,2021/06/04,19:48:08
37.5110991,127.11047195,2021/06/04,19:48:13
37.51144031,127.1096283,2021/06/04,19:48:23
37.51156168,127.1093372,2021/06/04,19:48:28
37.5117036,127.10899181,2021/06/04,19:48:38
37.51177402,127.10881848,2021/06/04,19:48:43
37.51223895,127.10810821,2021/06/04,19:48:54
37.5132487,127.10764036,2021/06/04,19:49:03
37.5135665,127.1075131,2021/06/04,19:49:08
37.51383514,127.10740284,2021/06/04,19:49:46
37.51424294,127.10723292,2021/06/04,19:49:56
37.51480672,127.10699607,2021/06/04,19:50:06
37.51486799,127.10697012,2021/06/04,19:50:11
37.51492648,127.1069575,2021/06/04,19:52:50
37.51519965,127.10685268,2021/06/04,19:52:56
37.51523424,127.10599644,2021/06/04,19:53:05
37.51480586,127.10472618,2021/06/04,19:53:15
37.51452873,127.10389075,2021/06/04,19:53:20
37.51424269,127.10304379,2021/06/04,19:53:25
37.51378882,127.10181507,2021/06/04,19:53:35
37.51367824,127.10153032,2021/06/04,19:53:49
37.51352893,127.10113232,2021/06/04,19:53:59
37.51358004,127.1015265,2021/06/04,19:54:09
37.51374167,127.10202268,2021/06/04,19:54:14
37.51391146,127.10271183,2021/06/04,19:54:24
37.51402991,127.10306757,2021/06/04,19:54:29
37.5140813,127.1032387,2021/06/04,19:54:34
37.51410403,127.10330851,2021/06/04,19:54:50
37.51416895,127.10352474,2021/06/04,19:54:55
37.51426338,127.10385374,2021/06/04,19:55:05
37.51431654,127.10399875,2021/06/04,19:55:10
37.51439508,127.10423213,2021/06/04,19:55:20
37.51439288,127.10430269,2021/06/04,19:55:26
37.51446367,127.10458063,2021/06/04,19:55:36
37.51457315,127.10487999,2021/06/04,19:55:41
37.51456882,127.10530427,2021/06/04,19:55:51
