x,y,d,t
37.49766918,127.13629989,2021/06/05,21:10:43
37.49767428,127.13631078,2021/06/05,21:10:46
37.49768221,127.13630539,2021/06/05,21:10:58
37.49769566,127.13629285,2021/06/05,21:11:12
37.49770892,127.1362396,2021/06/05,21:11:15
37.49772716,127.136227,2021/06/05,21:11:18
37.49774083,127.13621219,2021/06/05,21:11:20
37.49775926,127.13618247,2021/06/05,21:11:22
37.49777082,127.13617455,2021/06/05,21:11:24
37.49778524,127.13614469,2021/06/05,21:11:27
37.4977937,127.13610886,2021/06/05,21:11:29
37.4978026,127.13607449,2021/06/05,21:11:31
37.49781089,127.13604824,2021/06/05,21:11:34
37.49781362,127.13603041,2021/06/05,21:11:36
37.49782675,127.13602389,2021/06/05,21:11:39
37.49782771,127.13600485,2021/06/05,21:11:41
37.49782735,127.13599252,2021/06/05,21:11:42
37.49782376,127.13598033,2021/06/05,21:11:43
37.4978216,127.13595195,2021/06/05,21:11:45
37.49782267,127.13593544,2021/06/05,21:11:46
37.49782899,127.1359057,2021/06/05,21:11:48
37.49782973,127.13587003,2021/06/05,21:11:50
37.49782538,127.13584463,2021/06/05,21:11:52
37.49782641,127.1358295,2021/06/05,21:11:53
37.49782809,127.13578979,2021/06/05,21:11:56
37.49782705,127.13576065,2021/06/05,21:11:58
37.49782093,127.13573319,2021/06/05,21:12:00
37.49782637,127.13570335,2021/06/05,21:12:02
37.49782292,127.13568266,2021/06/05,21:12:03
37.49782275,127.13566694,2021/06/05,21:12:04
37.49782032,127.13562881,2021/06/05,21:12:06
37.49782185,127.13561253,2021/06/05,21:12:07
37.49782097,127.13559712,2021/06/05,21:12:08
37.49782371,127.1355658,2021/06/05,21:12:10
37.49782657,127.13554816,2021/06/05,21:12:11
37.49782827,127.13553079,2021/06/05,21:12:12
37.49782938,127.13551364,2021/06/05,21:12:14
37.49783084,127.13547998,2021/06/05,21:12:15
37.49783955,127.13545228,2021/06/05,21:12:17
37.49784456,127.13543798,2021/06/05,21:12:18
37.49784688,127.13542267,2021/06/05,21:12:20
37.4978504,127.13540618,2021/06/05,21:12:21
37.49785318,127.13539023,2021/06/05,21:12:22
